pSymbol,pGroup,pExchSeg,pInstType,pSymbolName,pTrdSymbol,pOptionType,pScripRefKey,pISIN,pAssetCode,pSubGroup,pCombinedSymbol,pDesc,pAmcCode,pContractId,dTickSize ,lLotSize,lExpiryDate ,lMultiplier ,lPrecision,dStrikePrice;,pExchange,pInstName,pExpiryDate,pIssueDate,pMaturityDate,pListingDate,pNoDelStartDate,pNoDelEndDate,pBookClsStartDate,pBookClsEndDate,pRecordDate,pCreditRating,pReAdminDate,pExpulsionDate,pLocalUpdateTime,pDeliveryUnits,pPriceUnits,pLastTradingDate,pTenderPeridEndDate,pTenderPeridStartDate,pSellVarMargin,pBuyVarMargin,pInstrumentInfo,pRemarksText,pSegment,pNav,pNavDate,pMfAmt,pSipSecurity,pFaceValue,pTrdUnits,pExerciseStartDate,pExerciseEndDate,pElmMargin,pVarMargin,pTotProposedLimitValue,pScripBasePrice,pSettlementType,pCurrectionTime,iPermittedToTrade,iBoardLotQty ,iMaxOrderSize ,iLotSize,dOpenInterest ,dHighPriceRange ,dLowPriceRange ,dPriceNum   ,dGenDen,dGenNum,dPriceQuatation ,dIssuerate ,dPriceDen,dWarningQty ,dIssueCapital ,dExposureMargin ,dMinRedemptionQty ,lFreezeQty
22265,SG,nse_cm,,64KA30,64KA30-SG,,64KA30-SG,IN1920200103,,,,SDL KA 6.4% 2030,,,1,100,-1,-1,2,-1,NSE,,,1280620800,,1280620800,0,0,0,0,0,95.00-105.00,0,0,1365871720,,,,,,,,,,CASH,,,,,10000,,,,0,20,,,T+1,315513000,0,1,1000000,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000
22266,SG,nse_cm,,64KA31,64KA31-SG,,64KA31-SG,IN1920200111,,,,SDL KA 6.4% 2031,,,1,100,-1,-1,2,-1,NSE,,,1280620800,,1280620800,0,0,0,0,0,95.00-105.00,0,0,1365871720,,,,,,,,,,CASH,,,,,10000,,,,0,20,,,T+1,315513000,0,1,1000000,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000
22267,SG,nse_cm,,636HP28,636HP28-SG,,636HP28-SG,IN1720200030,,,,SDL HP 6.36% 2028,,,1,100,-1,-1,2,-1,NSE,,,1280620800,,1280620800,0,0,0,0,0,95.00-105.00,0,0,1365871720,,,,,,,,,,CASH,,,,,10000,,,,0,20,,,T+1,315513000,0,1,1000000,100,0,10500,9500,1,1,1,0,0,1,0,5e+07,0,0,1000000
22268,SG,nse_cm,,454BR23,454BR23-SG,,454BR23-SG,IN1320200026,,,,SDL BR 4.54% 2023,,,1,100,-1,-1,2,-1,NSE,,,1280620800,,1280620800,0,0,0,0,0,95.00-105.00,0,0,1365871720,,,,,,,,,,CASH,,,,,10000,,,,0,20,,,T+1,315513000,0,1,1000000,100,0,10500,9500,1,1,1,0,0,1,0,2e+08,0,0,1000000
22269,SG,nse_cm,,646WB30,646WB30-SG,,646WB30-SG,IN3420200070,,,,SDL WB 6.46% 2030,,,1,100,-1,-1,2,-1,NSE,,,1280620800,,1280620800,0,0,0,0,0,95.00-105.00,0,0,1365871720,,,,,,,,,,CASH,,,,,10000,,,,0,20,,,T+1,315513000,0,1,1000000,100,0,10500,9500,1,1,1,0,0,1,0,2e+08,0,0,1000000
22270,SG,nse_cm,,505RJ24,505RJ24-SG,,505RJ24-SG,IN2920200259,,,,SDL RJ 5.05% 2024,,,1,100,-1,-1,2,-1,NSE,,,1280620800,,1280620800,0,0,0,0,0,95.00-105.00,0,0,1365871720,,,,,,,,,,CASH,,,,,10000,,,,0,20,,,T+1,315513000,0,1,1000000,100,0,10500,9500,1,1,1,0,0,1,0,5e+07,0,0,1000000
22271,SG,nse_cm,,454RJ23,454RJ23-SG,,454RJ23-SG,IN2920200242,,,,SDL RJ 4.54% 2023,,,1,100,-1,-1,2,-1,NSE,,,1280620800,,1280620800,0,0,0,0,0,95.00-105.00,0,0,1365871720,,,,,,,,,,CASH,,,,,10000,,,,0,20,,,T+1,315513000,0,1,1000000,100,0,10500,9500,1,1,1,0,0,1,0,5e+07,0,0,1000000
22272,SG,nse_cm,,62RJ27,62RJ27-SG,,62RJ27-SG,IN2920200267,,,,SDL RJ 6.2% 2027,,,1,100,-1,-1,2,-1,NSE,,,1280620800,,1280620800,0,0,0,0,0,95.00-105.00,0,0,1365871720,,,,,,,,,,CASH,,,,,10000,,,,0,20,,,T+1,315513000,0,1,1000000,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000
22277,EQ,nse_cm,,WORTH,WORTH-EQ,,WORTH,INE196Y01018,,,,WORTH PERIPHERALS LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1280966400,,1280966400,0,0,1347667200,1348185600,0,79.30-118.90,0,0,1365879312,,,,,,,,,,CASH,,,,,1000,,,,0,20,,,T+1,315513000,0,1,515057,1,0,11890,7930,1,1,1,0,0,1,0,1.5751e+07,0,0,515057
22280,BL,nse_cm,,WORTH,WORTH-BL,,WORTH-BL,INE196Y01018,,,,WORTH PERIPHERALS LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1280966400,,1280966400,0,0,1347667200,1348185600,0,98.10-100.05,0,0,1365873678,,,,,,,,,,CASH,,,,,1000,,,,,,,,T+1,315513000,0,1,0,1,0,10005,9810,1,1,1,0,0,1,0,1.5751e+07,0,0,99999999
22282,EQ,nse_cm,,TIRUPATIFL,TIRUPATIFL-EQ,,TIRUPATIFL,INE319Y01024,,,,TIRUPATI FORGE LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1280966400,,1280966400,0,0,1348444800,1348963200,0,9.40-11.45,0,0,1365879323,,,,,,,,,,CASH,,,,,200,,,,3.50,24.84,,,T+1,315513000,0,1,3204600,1,0,1145,940,1,1,1,0,0,1,0,9.8e+07,0,0,3204600
22285,BL,nse_cm,,TIRUPATIFL,TIRUPATIFL-BL,,TIRUPATIFL-BL,INE319Y01024,,,,TIRUPATI FORGE LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1280966400,,1280966400,0,0,1348444800,1348963200,0,10.35-10.55,0,0,1365879323,,,,,,,,,,CASH,,,,,200,,,,,,,,T+1,315513000,0,1,0,1,0,1055,1035,1,1,1,0,0,1,0,9.8e+07,0,0,99999999
22292,GS,nse_cm,,577GS2030,577GS2030-GS,,577GS2030-GS,IN0020200153,,,,GOI LOAN 5.77% 2030,,,1,1,-1,-1,2,-1,NSE,,,1280966400,,1280966400,0,0,0,0,1359763200,88.82-98.17,0,0,1365871720,,,,,,,,,,CASH,,,,,10000,,,,0,20,,,T+1,315513000,0,1,1069200,1,0,9817,8882,1,1,1,0,0,1,0,1.8e+09,0,0,1069200
22293,SG,nse_cm,,65RJ50,65RJ50-SG,,65RJ50-SG,IN2920200291,,,,SDL RJ 6.5% 2050,,,1,100,-1,-1,2,-1,NSE,,,1281225600,,1281225600,0,0,0,0,0,95.00-105.00,0,0,1365871720,,,,,,,,,,CASH,,,,,10000,,,,0,20,,,T+1,315513000,0,1,1000000,100,0,10500,9500,1,1,1,0,0,1,0,5e+07,0,0,1000000
22294,SG,nse_cm,,655AP35,655AP35-SG,,655AP35-SG,IN1020200268,,,,SDL AP 6.55% 2035,,,1,100,-1,-1,2,-1,NSE,,,1281225600,,1281225600,0,0,0,0,0,95.00-105.00,0,0,1365871720,,,,,,,,,,CASH,,,,,10000,,,,0,20,,,T+1,315513000,0,1,1000000,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000
22295,SG,nse_cm,,65AP38,65AP38-SG,,65AP38-SG,IN1020200276,,,,SDL AP 6.5% 2038,,,1,100,-1,-1,2,-1,NSE,,,1281225600,,1281225600,0,0,0,0,0,95.00-105.00,0,0,1365871720,,,,,,,,,,CASH,,,,,10000,,,,0,20,,,T+1,315513000,0,1,1000000,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000
22296,SG,nse_cm,,64GJ30,64GJ30-SG,,64GJ30-SG,IN1520200107,,,,SDL GJ 6.4% 2030,,,1,100,-1,-1,2,-1,NSE,,,1281225600,,1281225600,0,0,0,0,0,95.00-105.00,0,0,1365871720,,,,,,,,,,CASH,,,,,10000,,,,0,20,,,T+1,315513000,0,1,999900,100,0,10500,9500,1,1,1,0,0,1,0,1.5e+08,0,0,999900
22297,SG,nse_cm,,654MP35,654MP35-SG,,654MP35-SG,IN2120200133,,,,SDL MP 6.54% 2035,,,1,100,-1,-1,2,-1,NSE,,,1281225600,,1281225600,0,0,0,0,0,95.00-105.00,0,0,1365871720,,,,,,,,,,CASH,,,,,10000,,,,0,20,,,T+1,315513000,0,1,1000000,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000
22298,SG,nse_cm,,642PN30,642PN30-SG,,642PN30-SG,IN2820200094,,,,SDL PN 6.42% 2030,,,1,100,-1,-1,2,-1,NSE,,,1281225600,,1281225600,0,0,0,0,0,95.00-105.00,0,0,1365871720,,,,,,,,,,CASH,,,,,10000,,,,0,20,,,T+1,315513000,0,1,1000000,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000
22299,SG,nse_cm,,648HR40,648HR40-SG,,648HR40-SG,IN1620200072,,,,SDL HR 6.48% 2040,,,1,100,-1,-1,2,-1,NSE,,,1281225600,,1281225600,0,0,0,0,0,95.00-105.00,0,0,1365871720,,,,,,,,,,CASH,,,,,10000,,,,0,20,,,T+1,315513000,0,1,1000000,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000
17801,EQ,nse_cm,,LSIL,LSIL-EQ,,LSIL,INE093R01011,,,,LLOYDS STEELS IND. LTD.,,,5,1,-1,-1,2,-1,NSE,,,1153267200,,1153267200,0,0,1344297600,1344816000,0,15.00-22.50,0,0,1365879312,,,,,,,,,,CASH,,,,,100,,,,3.50,28.52,,,T+1,315513000,0,1,5332994,1,0,2250,1500,1,1,1,0,0,1,0,9.88324e+08,0,0,5332994
17804,BL,nse_cm,,LSIL,LSIL-BL,,LSIL-BL,INE093R01011,,,,LLOYDS STEELS IND. LTD.,,,5,1,-1,-1,2,-1,NSE,,,1153267200,,1153267200,0,0,1344297600,1344816000,0,18.60-18.90,0,0,1365873674,,,,,,,,,,CASH,,,,,100,,,,,,,,T+1,315513000,0,1,0,1,0,1890,1860,1,1,1,0,0,1,0,9.88324e+08,0,0,99999999
17818,EQ,nse_cm,,LTIM,LTIM-EQ,,LTIM,INE214T01019,,,,LTIMINDTREE LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1153526400,,1153526400,0,0,0,0,1359590400,4181.80-5111.00,0,0,1365879312,,,,,,,,,,CASH,,,,,100,,,,0,20,,,T+1,315513000,0,1,21298,1,0,511100,418180,1,1,1,0,0,1,0,2.95818e+08,0,0,21298
17821,EQ,nse_cm,,ARSHIYA,ARSHIYA-EQ,,ARSHIYA,INE968D01022,,,,ARSHIYA LIMITED,,,5,1,-1,-1,2,-1,NSE,,,945216000,,945216000,0,0,0,0,1330819200,5.70-6.30,0,0,1365879311,,,,,,,,,,CASH,,,,,200,,,,3.50,27.97,,,T+1,315513000,0,1,8615662,1,0,630,570,1,1,1,0,0,1,0,2.63476e+08,0,0,8615662
17824,BL,nse_cm,,ARSHIYA,ARSHIYA-BL,,ARSHIYA-BL,INE968D01022,,,,ARSHIYA LIMITED,,,5,1,-1,-1,2,-1,NSE,,,945216000,,945216000,0,0,0,0,1330819200,5.95-6.05,0,0,1365873674,,,,,,,,,,CASH,,,,,200,,,,,,,,T+1,315513000,0,1,0,1,0,605,595,1,1,1,0,0,1,0,2.63476e+08,0,0,99999999
17833,EQ,nse_cm,,AHLUCONT,AHLUCONT-EQ,,AHLUCONT,INE758C01029,,,,AHLUWALIA CONT IND LTD,,,5,1,-1,-1,2,-1,NSE,,,945216000,,945216000,0,0,1348272000,1348790400,0,412.95-619.35,0,0,1365879311,,,,,,,,,,CASH,,,,,200,,,,0,20,,,T+1,315513000,0,1,193728,1,0,61935,41295,1,1,1,0,0,1,0,6.69876e+07,0,0,193728
17836,BL,nse_cm,,AHLUCONT,AHLUCONT-BL,,AHLUCONT-BL,INE758C01029,,,,AHLUWALIA CONT IND LTD,,,5,1,-1,-1,2,-1,NSE,,,945216000,,945216000,0,0,1348272000,1348790400,0,511.00-521.30,0,0,1365873674,,,,,,,,,,CASH,,,,,200,,,,,,,,T+1,315513000,0,1,0,1,0,52130,51100,1,1,1,0,0,1,0,6.69876e+07,0,0,99999999
17839,EQ,nse_cm,,GILLANDERS,GILLANDERS-EQ,,GILLANDERS,INE047B01011,,,,GILLANDERS ARBUTHNOT LTD,,,5,1,-1,-1,2,-1,NSE,,,945216000,,945216000,0,0,1344211200,1344729600,0,52.90-79.30,0,0,1365879312,,,,,,,,,,CASH,,,,,1000,,,,0,20,,,T+1,315513000,0,1,697894,1,0,7930,5290,1,1,1,0,0,1,0,2.13423e+07,0,0,697894
17842,BL,nse_cm,,GILLANDERS,GILLANDERS-BL,,GILLANDERS-BL,INE047B01011,,,,GILLANDERS ARBUTHNOT LTD,,,5,1,-1,-1,2,-1,NSE,,,945216000,,945216000,0,0,1344211200,1344729600,0,65.45-66.75,0,0,1365873674,,,,,,,,,,CASH,,,,,1000,,,,,,,,T+1,315513000,0,1,0,1,0,6675,6545,1,1,1,0,0,1,0,2.13423e+07,0,0,99999999
17845,BL,nse_cm,,LTIM,LTIM-BL,,LTIM-BL,INE214T01019,,,,LTIMINDTREE LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1153526400,,1153526400,0,0,0,0,1359590400,4599.95-4692.85,0,0,1365873674,,,,,,,,,,CASH,,,,,100,,,,,,,,T+1,315513000,0,1,0,1,0,469285,459995,1,1,1,0,0,1,0,2.95818e+08,0,0,99999999
17851,EQ,nse_cm,,DLINKINDIA,DLINKINDIA-EQ,,DLINKINDIA,INE250K01012,,,,D-LINK INDIA LTD,,,5,1,-1,-1,2,-1,NSE,,,945561600,,945561600,0,0,1343606400,1344124800,0,203.75-305.55,0,0,1365879312,,,,,,,,,,CASH,,,,,200,,,,0,20,,,T+1,315513000,0,1,392683,1,0,30555,20375,1,1,1,0,0,1,0,3.55048e+07,0,0,392683
17854,BL,nse_cm,,DLINKINDIA,DLINKINDIA-BL,,DLINKINDIA-BL,INE250K01012,,,,D-LINK INDIA LTD,,,5,1,-1,-1,2,-1,NSE,,,945561600,,945561600,0,0,1343606400,1344124800,0,252.10-257.15,0,0,1365873674,,,,,,,,,,CASH,,,,,200,,,,,,,,T+1,315513000,0,1,0,1,0,25715,25210,1,1,1,0,0,1,0,3.55048e+07,0,0,99999999
17864,N5,nse_cm,,EHFLNCD,EHFLNCD-N5,,EHFLNCD-N5,INE530L07210,,,,SEC RED NCD 9.57% SR. V,,,1,1,-1,-1,2,-1,NSE,,,1153612800,,1153612800,0,0,0,0,1364169600,800.15-1200.22,0,0,1365871719,,,,,,,,,,CASH,,,,,100000,,,,0,20,,,T+1,315513000,0,1,8123,1,0,120022,80015,1,1,1,0,0,1,0,248424,0,0,8123
17866,N6,nse_cm,,EHFLNCD,EHFLNCD-N6,,EHFLNCD-N6,INE530L07228,,,,SEC RED NCD 10% SR. VI,,,1,1,-1,-1,2,-1,NSE,,,1153612800,,1153612800,0,0,0,0,1341360000,816.00-1224.00,0,0,1365874389,,,,,,,,,,CASH,,,,,100000,,,,0,20,,,T+1,315513000,0,1,98035,1,0,122400,81600,1,1,1,0,0,1,0,3.49205e+06,0,0,98035
17868,N7,nse_cm,,EHFLNCD,EHFLNCD-N7,,EHFLNCD-N7,INE530L07236,,,,SEC RED NCD SR. VII,,,1,1,-1,-1,2,-1,NSE,,,1153612800,,1153612800,0,0,0,0,0,1824.00-2736.00,0,0,1365871719,,,,,,,,,,CASH,,,,,100000,,,,0,20,,,T+1,315513000,0,1,1956,1,0,273600,182400,1,1,1,0,0,1,0,59841,0,0,1956
17869,EQ,nse_cm,,JSWENERGY,JSWENERGY-EQ,,JSWENERGY,INE121E01018,,,,JSW ENERGY LIMITED,,,5,1,-1,-1,2,-1,NSE,,,947030400,,947030400,0,0,1338508800,1338681600,0,196.40-294.50,0,0,1365879312,,,,,,,,,,CASH,,,,,1000,,,,0,20,,,T+1,315513000,0,1,406234,1,0,29450,19640,1,1,1,0,0,1,0,1.64468e+09,0,0,406234
17872,BL,nse_cm,,JSWENERGY,JSWENERGY-BL,,JSWENERGY-BL,INE121E01018,,,,JSW ENERGY LIMITED,,,5,1,-1,-1,2,-1,NSE,,,947030400,,947030400,0,0,1338508800,1338681600,0,243.00-247.90,0,0,1365873674,,,,,,,,,,CASH,,,,,1000,,,,,,,,T+1,315513000,0,1,0,1,0,24790,24300,1,1,1,0,0,1,0,1.64468e+09,0,0,99999999
17875,EQ,nse_cm,,GODREJPROP,GODREJPROP-EQ,,GODREJPROP,INE484J01027,,,,GODREJ PROPERTIES LTD,,,5,1,-1,-1,2,-1,NSE,,,947116800,,947116800,0,0,1122595200,1123113600,0,1154.80-1411.40,0,0,1365879312,,,,,,,,,,CASH,,,,,500,,,,0,20,,,T+1,315513000,0,1,77846,1,0,141140,115480,1,1,1,0,0,1,0,2.78021e+08,0,0,77846
17878,BL,nse_cm,,GODREJPROP,GODREJPROP-BL,,GODREJPROP-BL,INE484J01027,,,,GODREJ PROPERTIES LTD,,,5,1,-1,-1,2,-1,NSE,,,947116800,,947116800,0,0,1122595200,1123113600,0,1270.30-1295.90,0,0,1365873674,,,,,,,,,,CASH,,,,,500,,,,,,,,T+1,315513000,0,1,0,1,0,129590,127030,1,1,1,0,0,1,0,2.78021e+08,0,0,99999999
17881,EQ,nse_cm,,DBCORP,DBCORP-EQ,,DBCORP,INE950I01011,,,,D.B.CORP LTD,,,5,1,-1,-1,2,-1,NSE,,,947203200,,947203200,0,0,0,0,1347494400,84.40-126.50,0,0,1365879312,,,,,,,,,,CASH,,,,,1000,,,,0,20,,,T+1,315513000,0,1,948235,1,0,12650,8440,1,1,1,0,0,1,0,1.77939e+08,0,0,948235
17884,BL,nse_cm,,DBCORP,DBCORP-BL,,DBCORP-BL,INE950I01011,,,,D.B.CORP LTD,,,5,1,-1,-1,2,-1,NSE,,,947203200,,947203200,0,0,0,0,1347494400,104.40-106.50,0,0,1365873674,,,,,,,,,,CASH,,,,,1000,,,,,,,,T+1,315513000,0,1,0,1,0,10650,10440,1,1,1,0,0,1,0,1.77939e+08,0,0,99999999
17892,YA,nse_cm,,SREIBNPNCD,SREIBNPNCD-YA,,SREIBNPNCD-YA,INE872A08DI6,,,,UNS RED NCD 9.12% SR. IX,,,1,1,-1,-1,2,-1,NSE,,,1267228800,,1267228800,0,0,0,0,1296259200,94.80-142.20,0,0,1365871719,,,,,,,,,,CASH,,,,,100000,,,,0,20,,,T+1,315513000,0,1,4008,1,0,14220,9480,1,1,1,0,0,1,0,122588,0,0,4008
17894,YB,nse_cm,,SREIBNPNCD,SREIBNPNCD-YB,,SREIBNPNCD-YB,INE872A08DJ4,,,,UNS RED NCD 9.50% SR. X,,,1,1,-1,-1,2,-1,NSE,,,1267228800,,1267228800,0,0,0,0,1268870400,100.00-150.00,0,0,1365871719,,,,,,,,,,CASH,,,,,100000,,,,0,20,,,T+1,315513000,0,1,3794,1,0,15000,10000,1,1,1,0,0,1,0,116034,0,0,3794
17896,YC,nse_cm,,SREIBNPNCD,SREIBNPNCD-YC,,SREIBNPNCD-YC,INE872A08DK2,,,,UNS RED NCD ZC SR. XI,,,1,1,-1,-1,2,-1,NSE,,,1267228800,,1267228800,0,0,0,0,0,760.00-1140.00,0,0,1365871719,,,,,,,,,,CASH,,,,,100000,,,,0,20,,,T+1,315513000,0,1,1032,1,0,114000,76000,1,1,1,0,0,1,0,31572,0,0,1032
22300,SG,nse_cm,,549RJ25,549RJ25-SG,,549RJ25-SG,IN2920200283,,,,SDL RJ 5.49% 2025,,,1,100,-1,-1,2,-1,NSE,,,1281225600,,1281225600,0,0,0,0,0,95.00-105.00,0,0,1365871720,,,,,,,,,,CASH,,,,,10000,,,,0,20,,,T+1,315513000,0,1,1000000,100,0,10500,9500,1,1,1,0,0,1,0,5e+07,0,0,1000000
22301,SG,nse_cm,,645MN30,645MN30-SG,,645MN30-SG,IN2320200057,,,,SDL MN 6.45% 2030,,,1,100,-1,-1,2,-1,NSE,,,1281225600,,1281225600,0,0,0,0,0,95.00-105.00,0,0,1365871720,,,,,,,,,,CASH,,,,,10000,,,,0,20,,,T+1,315513000,0,1,327000,100,0,10500,9500,1,1,1,0,0,1,0,1e+07,0,0,327000
22302,SG,nse_cm,,632KA28,632KA28-SG,,632KA28-SG,IN1920200129,,,,SDL KA 6.32% 2028,,,1,100,-1,-1,2,-1,NSE,,,1281225600,,1281225600,0,0,0,0,0,95.00-105.00,0,0,1365871720,,,,,,,,,,CASH,,,,,10000,,,,0,20,,,T+1,315513000,0,1,1000000,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000
22303,SG,nse_cm,,646JK30,646JK30-SG,,646JK30-SG,IN4920200065,,,,SDL JK 6.46% 2030,,,1,100,-1,-1,2,-1,NSE,,,1281225600,,1281225600,0,0,0,0,0,95.00-105.00,0,0,1365871720,,,,,,,,,,CASH,,,,,10000,,,,0,20,,,T+1,315513000,0,1,1000000,100,0,10500,9500,1,1,1,0,0,1,0,8e+07,0,0,1000000
22304,SG,nse_cm,,652TS50,652TS50-SG,,652TS50-SG,IN4520200135,,,,SDL TS 6.52% 2050,,,1,100,-1,-1,2,-1,NSE,,,1281225600,,1281225600,0,0,0,0,0,95.00-105.00,0,0,1365871720,,,,,,,,,,CASH,,,,,10000,,,,0,20,,,T+1,315513000,0,1,999900,100,0,10500,9500,1,1,1,0,0,1,0,1.5e+08,0,0,999900
22308,RR,nse_cm,,MINDSPACE,MINDSPACE-RR,,MINDSPACE-RR,INE0CCU25019,,,,MINDSPACE BUSINESS P REIT,,,1,1,-1,-1,2,-1,NSE,,,1281225600,,1281225600,0,0,0,0,1360108800,254.09-381.14,0,0,1365879312,,,,,,,,,,CASH,,,,,27500,,,,0,20,,,T+1,315513000,0,1,314299,1,0,38114,25409,1,1,1,0,0,1,0,5.93018e+08,0,0,314299
22311,BL,nse_cm,,MINDSPACE,MINDSPACE-BL,,MINDSPACE-BL,INE0CCU25019,,,,MINDSPACE BUSINESS P REIT,,,1,1,-1,-1,2,-1,NSE,,,1281225600,,1281225600,0,0,0,0,0,314.44-320.79,0,0,1365873683,,,,,,,,,,CASH,,,,,27500,,,,,,,,T+1,315513000,0,1,0,1,0,32079,31444,1,1,1,0,0,1,0,5.93018e+08,0,0,99999999
22326,W3,nse_cm,,HDFC,HDFC-W3,,HDFC-W3,INE001A13049,,,,HOUSING DVPT FIN CORP LTD,,,5,600,-1,-1,2,-1,NSE,,,1281744000,,1281744000,0,0,0,0,0,560.80-685.40,0,0,1365874389,,,,,,,,,,CASH,,,,,18000,,,,0,20,,,T+1,315513000,0,1,160476,600,0,68540,56080,1,1,1,0,0,1,0,1.70574e+07,0,0,160476
22331,SG,nse_cm,,540CG24,540CG24-SG,,540CG24-SG,IN3520200012,,,,SDL CG 5.40% 2024,,,1,100,-1,-1,2,-1,NSE,,,1281830400,,1281830400,0,0,0,0,0,95.00-105.00,0,0,1365871720,,,,,,,,,,CASH,,,,,10000,,,,0,20,,,T+1,315513000,0,1,999960,100,0,10500,9500,1,1,1,0,0,1,0,1.3e+08,0,0,999960
22332,SG,nse_cm,,660AP39,660AP39-SG,,660AP39-SG,IN1020200292,,,,SDL AP 6.60% 2039,,,1,100,-1,-1,2,-1,NSE,,,1281830400,,1281830400,0,0,0,0,0,95.00-105.00,0,0,1365871720,,,,,,,,,,CASH,,,,,10000,,,,0,20,,,T+1,315513000,0,1,1000000,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000
22333,SG,nse_cm,,660AP40,660AP40-SG,,660AP40-SG,IN1020200300,,,,SDL AP 6.60% 2040,,,1,100,-1,-1,2,-1,NSE,,,1281830400,,1281830400,0,0,0,0,0,95.00-105.00,0,0,1365871720,,,,,,,,,,CASH,,,,,10000,,,,0,20,,,T+1,315513000,0,1,1000000,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000
22334,SG,nse_cm,,541AP24,541AP24-SG,,541AP24-SG,IN1020200284,,,,SDL AP 5.41% 2024,,,1,100,-1,-1,2,-1,NSE,,,1281830400,,1281830400,0,0,0,0,0,95.00-105.00,0,0,1365871720,,,,,,,,,,CASH,,,,,10000,,,,0,20,,,T+1,315513000,0,1,1000000,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000
22335,SG,nse_cm,,648KA30,648KA30-SG,,648KA30-SG,IN1920200137,,,,SDL KA 6.48% 2030,,,1,100,-1,-1,2,-1,NSE,,,1281830400,,1281830400,0,0,0,0,0,95.00-105.00,0,0,1365871720,,,,,,,,,,CASH,,,,,10000,,,,0,20,,,T+1,315513000,0,1,1000000,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000
22336,SG,nse_cm,,649KA31,649KA31-SG,,649KA31-SG,IN1920200145,,,,SDL KA 6.49% 2031,,,1,100,-1,-1,2,-1,NSE,,,1281830400,,1281830400,0,0,0,0,0,95.00-105.00,0,0,1365871720,,,,,,,,,,CASH,,,,,10000,,,,0,20,,,T+1,315513000,0,1,1000000,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000
22337,SG,nse_cm,,644GJ29A,644GJ29A-SG,,644GJ29A-SG,IN1520200115,,,,SDL GJ 6.44% 2029,,,1,100,-1,-1,2,-1,NSE,,,1281830400,,1281830400,0,0,0,0,0,95.00-105.00,0,0,1365871720,,,,,,,,,,CASH,,,,,10000,,,,0,20,,,T+1,315513000,0,1,999900,100,0,10500,9500,1,1,1,0,0,1,0,1.5e+08,0,0,999900
22338,SG,nse_cm,,661MP35,661MP35-SG,,661MP35-SG,IN2120200141,,,,SDL MP 6.61% 2035,,,1,100,-1,-1,2,-1,NSE,,,1281830400,,1281830400,0,0,0,0,0,95.00-105.00,0,0,1365871720,,,,,,,,,,CASH,,,,,10000,,,,0,20,,,T+1,315513000,0,1,1000000,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000
22339,SG,nse_cm,,539RJ24,539RJ24-SG,,539RJ24-SG,IN2920200309,,,,SDL RJ 5.39% 2024,,,1,100,-1,-1,2,-1,NSE,,,1281830400,,1281830400,0,0,0,0,0,95.00-105.00,0,0,1365871720,,,,,,,,,,CASH,,,,,10000,,,,0,20,,,T+1,315513000,0,1,817500,100,0,10500,9500,1,1,1,0,0,1,0,2.5e+07,0,0,817500
22340,SG,nse_cm,,646RJ30,646RJ30-SG,,646RJ30-SG,IN2920200317,,,,SDL RJ 6.46% 2030,,,1,100,-1,-1,2,-1,NSE,,,1281830400,,1281830400,0,0,0,0,0,95.00-105.00,0,0,1365871720,,,,,,,,,,CASH,,,,,10000,,,,0,20,,,T+1,315513000,0,1,1000000,100,0,10500,9500,1,1,1,0,0,1,0,5e+07,0,0,1000000
22341,SG,nse_cm,,662WB35,662WB35-SG,,662WB35-SG,IN3420200088,,,,SDL WB 6.62% 2035,,,1,100,-1,-1,2,-1,NSE,,,1281830400,,1281830400,0,0,0,0,0,95.00-105.00,0,0,1365871720,,,,,,,,,,CASH,,,,,10000,,,,0,20,,,T+1,315513000,0,1,1000000,100,0,10500,9500,1,1,1,0,0,1,0,2e+08,0,0,1000000
